"","order","family","genus","species","binomial","diet.invertivore.tot","diet.carnivore.tot","diet.browser.tot","diet.grazer.tot","diet.piscivore.tot","diet.frugivore.tot","avg.mass","n.cont","continent.Africa","continent.North.America","continent.South.America","continent.Eurasia","continent.Australia","diet.breadth","family.origin","Max_longevity_d","Rspan_d","AFR_d","Calculated_GL_d","GenerationLength_d","accepted_name","lw.range","hi.range","foss.age","age.median","current.range","present.natural.range","current.range.km2","present.natural.range.km2","home.range.km2","indiv.home.range.km2","dispersal.age.d"
"2310","Rodentia","Geomyidae","Cratogeomys","gymnurus","Cratogeomys gymnurus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,599.998,"1",FALSE,TRUE,FALSE,FALSE,FALSE,2,"North.America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2311","Rodentia","Sciuridae","Spermophilopsis","leptodactylus","Spermophilopsis leptodactylus",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,600,"1",FALSE,FALSE,FALSE,TRUE,FALSE,1,"","no information","no information",NA,"no information",1384.121263,NA,NA,NA,NA,19.09525219,NA,NA,NA,NA,NA,NA,NA
"2312","Rodentia","Muridae","Hydromys","chrysogaster","Hydromys chrysogaster",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,606,"1",FALSE,FALSE,FALSE,FALSE,TRUE,2,"","2457.6666667","2299.6666667",158,"824.90333334",824.9033333,NA,NA,NA,NA,1.3407551845,NA,NA,NA,NA,NA,NA,NA
"2313","Rodentia","Sciuridae","Eoglaucomys","fimbriatus","Eoglaucomys fimbriatus",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,611,"1",FALSE,FALSE,FALSE,TRUE,FALSE,1,"","no information","no information",NA,"no information",1384.121263,NA,NA,NA,NA,9.7037346215,NA,NA,NA,NA,NA,NA,NA
"2314","Rodentia","Geomyidae","Orthogeomys","heterodus","Orthogeomys heterodus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,615,"1",FALSE,TRUE,FALSE,FALSE,FALSE,2,"North.America","no information","no information",NA,"no information",781.5326333,NA,NA,NA,NA,0.6728445154,NA,NA,NA,NA,NA,NA,NA
"2315","Primates","Cebidae","Saimiri","boliviensis","Saimiri boliviensis",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,615.007,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America","11059.5","no information",NA,"no information",3354.65875,NA,NA,NA,NA,6.946293597,NA,NA,NA,NA,NA,NA,NA
"2316","Primates","Cebidae","Saguinus","mystax","Saguinus mystax",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,618.002,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"South.America","7300","6889.79",703.49,"2701.5291",2701.5291,NA,NA,NA,NA,1.6068448195,NA,NA,NA,NA,0.21,NA,NA
"2317","Rodentia","Sciuridae","Protoxerus","stangeri","Protoxerus stangeri",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,621.498,"1",TRUE,FALSE,FALSE,FALSE,FALSE,1,"","1861.5","no information",NA,"no information",1384.121263,NA,NA,NA,NA,2.9737596585,NA,NA,NA,NA,NA,NA,NA
"2318","Rodentia","Sciuridae","Sciurus","aberti","Sciurus aberti",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,623.993,"1",FALSE,TRUE,FALSE,FALSE,FALSE,2,"","no information","no information",NA,"no information",2122.200833,"Sciurus aberti",0.3,1.8,1.05,6.312485724,NA,NA,NA,NA,0.05,0.06,NA
"2319","Rodentia","Bathyergidae","Bathyergus","suillus","Bathyergus suillus",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,625,"1",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Africa","no information","no information",NA,"no information",967.375,"Bathyergus suillus",0.0117,2.588,1.29985,2.2614747925,NA,NA,NA,NA,0.0021,0.00269,59.99
"2320","Carnivora","Mustelidae","Ictonyx","libyca","Ictonyx libyca",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,625,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Eurasia","1825","1454",371,"792.66",792.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2321","Rodentia","Echimyidae","Echimys","saturnus","Echimys saturnus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,626.902,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"South.America","no information","no information",NA,"no information",739.0095889,NA,NA,NA,NA,1.064185171,NA,NA,NA,NA,NA,NA,NA
"2322","Rodentia","Sciuridae","Xerus","princeps","Xerus princeps",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,636,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"","no information","no information",NA,"no information",1353.407275,NA,NA,NA,NA,1.538200247,NA,NA,NA,NA,NA,NA,NA
"2323","Lagomorpha","Leporidae","Sylvilagus","bachmani","Sylvilagus bachmani",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,643.25,"1",FALSE,TRUE,FALSE,FALSE,FALSE,1,"North.America","no information","no information",NA,"no information",969.8600667,"Sylvilagus bachmani",0.012,1.8,0.906,1.4336451415,NA,NA,NA,NA,0.00222,0.00283,NA
"2324","Rodentia","Muridae","Uromys","caudimaculatus","Uromys caudimaculatus",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,646,"1",FALSE,FALSE,FALSE,FALSE,TRUE,1,"","no information","no information",NA,"no information",639.6318318,NA,NA,NA,NA,0.9824358648,NA,NA,NA,NA,NA,NA,NA
"2325","Rodentia","Sciuridae","Sciurus","arizonensis","Sciurus arizonensis",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,646.994,"1",FALSE,TRUE,FALSE,FALSE,FALSE,1,"","no information","no information",NA,"no information",2122.200833,NA,NA,NA,NA,0.020192347865,NA,NA,NA,NA,NA,NA,NA
"2326","Rodentia","Sciuridae","Sciurus","oculatus","Sciurus oculatus",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,649.995,"1",FALSE,TRUE,FALSE,FALSE,FALSE,1,"","no information","no information",NA,"no information",2122.200833,NA,NA,NA,NA,0.04334890945,NA,NA,NA,NA,NA,NA,NA
"2327","Rodentia","Echimyidae","Dactylomys","dactylinus","Dactylomys dactylinus",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,649.995,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America","no information","no information",NA,"no information",739.0095889,NA,NA,NA,NA,2.17788486,NA,NA,NA,NA,0.00167,0.00186,NA
"2328","Rodentia","Anomaluridae","Anomalurus","derbianus","Anomalurus derbianus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,649.995,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa","no information","no information",NA,"no information",1032.923574,NA,NA,NA,NA,7.426319489,NA,NA,NA,NA,0.04,0.04,NA
"2329","Rodentia","Spalacidae","Cannomys","badius","Cannomys badius",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,650,"1",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","1606","no information",NA,"no information",1032.923574,NA,NA,NA,NA,18.78520043,NA,NA,NA,NA,NA,NA,NA
"2330","Rodentia","Geomyidae","Orthogeomys","cavator","Orthogeomys cavator",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,650,"1",FALSE,TRUE,FALSE,FALSE,FALSE,2,"North.America","no information","no information",NA,"no information",781.5326333,NA,NA,NA,NA,1.3907451915,NA,NA,NA,NA,NA,NA,NA
"2331","Rodentia","Echimyidae","Echimys","chrysurus","Echimys chrysurus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,652.499,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"South.America","no information","no information",NA,"no information",739.0095889,NA,NA,NA,NA,1.032714953,NA,NA,NA,NA,NA,NA,NA
"2332","Lagomorpha","Leporidae","Sylvilagus","transitionalis","Sylvilagus transitionalis",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,656.705,"1",FALSE,TRUE,FALSE,FALSE,FALSE,1,"North.America","3394.5","3246.5",148,"1089.485",1089.485,"Sylvilagus transitionalis",0.0117,2.588,1.29985,1.670315383,NA,NA,NA,NA,0.00429,0.00522,NA
"2333","Afrosoricida","Tenrecidae","Potamogale","velox","Potamogale velox",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,659.994,"1",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Africa","no information","no information",NA,"no information",1058.98334,NA,NA,NA,NA,20.96945,NA,NA,NA,NA,NA,NA,NA
"2334","Chiroptera","Pteropodidae","Pteropus","alecto","Pteropus alecto",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,672.143,"1",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Eurasia","7190.5","no information",NA,"no information",2945.918407,NA,NA,NA,NA,0.4706145324,NA,NA,NA,NA,NA,NA,NA
"2335","Rodentia","Sciuridae","Paraxerus","vexillarius","Paraxerus vexillarius",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,675,"1",TRUE,FALSE,FALSE,FALSE,FALSE,1,"","no information","no information",NA,"no information",1384.121263,NA,NA,NA,NA,0.9989768857,NA,NA,NA,NA,NA,NA,NA
"2336","Rodentia","Sciuridae","Spermophilus","variegatus","Spermophilus variegatus",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,691.64,"1",FALSE,TRUE,FALSE,FALSE,FALSE,2,"","no information","no information",NA,"no information",1053.682907,"Spermophilus variegatus",0.3,2.588,1.444,2.853414999,NA,NA,NA,NA,0.03,0.03,NA
"2337","Rodentia","Sciuridae","Sciurus","nayaritensis","Sciurus nayaritensis",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,696.996,"1",FALSE,TRUE,FALSE,FALSE,FALSE,1,"","no information","no information",NA,"no information",2122.200833,NA,NA,NA,NA,5.9995208265,NA,NA,NA,NA,NA,NA,NA
"2338","Rodentia","Sciuridae","Paraxerus","lucifer","Paraxerus lucifer",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,700,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"","no information","no information",NA,"no information",1384.121263,NA,NA,NA,NA,1.0404999025,NA,NA,NA,NA,NA,NA,NA
"2339","Carnivora","Herpestidae","Crossarchus","ansorgei","Crossarchus ansorgei",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,700,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Eurasia","3650","3285",365,"1317.65",1317.65,NA,NA,NA,NA,0.83408102295,NA,NA,NA,NA,NA,NA,NA
"2340","Carnivora","Viverridae","Prionodon","linsang","Prionodon linsang",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,700,"1",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Eurasia","3905.5","3355.5",550,"1523.095",1523.095,NA,NA,NA,NA,10.9,NA,NA,NA,NA,NA,NA,NA
"2341","Primates","Cebidae","Leontopithecus","chrysopygus","Leontopithecus chrysopygus",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,700.003,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"South.America","6533.5","no information",NA,"no information",3078.3735,NA,NA,NA,NA,0.7358914324,NA,NA,NA,NA,0.83,1.17,NA
"2342","Rodentia","Sciuridae","Sciurus","igniventris","Sciurus igniventris",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,700.003,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"","no information","no information",NA,"no information",2122.200833,NA,NA,NA,NA,0.008662936598,NA,NA,NA,NA,NA,NA,NA
"2343","Rodentia","Muridae","Mesembriomys","gouldii","Mesembriomys gouldii",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,716.5,"1",FALSE,FALSE,FALSE,FALSE,TRUE,1,"","2135.25","2128.245",95.035,"712.22605",712.22605,NA,NA,NA,NA,1.805035083,NA,NA,NA,NA,NA,NA,NA
"2344","Carnivora","Herpestidae","Suricata","suricatta","Suricata suricatta",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,725.504,"1",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","5548","5183",365,"1868.07",1868.07,"Suricata suricatta",0.781,2.588,1.6845,4.00528466,NA,NA,NA,NA,11.76,14.06,NA
"2345","Rodentia","Caviidae","Cavia","porcellus","Cavia porcellus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,727.998,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"South.America",NA,NA,NA,NA,NA,"Cavia porcellus",0,0.0117,0.00585,NA,NA,NA,NA,NA,NA,NA,NA
"2346","Rodentia","Echimyidae","Dactylomys","boliviensis","Dactylomys boliviensis",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,728.803,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America","no information","no information",NA,"no information",739.0095889,NA,NA,NA,NA,1.4099901325,NA,NA,NA,NA,NA,NA,NA
"2347","Carnivora","Mustelidae","Mustela","putorius","Mustela putorius",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,915.3715,"2",TRUE,FALSE,FALSE,TRUE,FALSE,2,"Eurasia","4757.1666667","4490.4116667",350.245,"1652.4643833",1652.464383,"Mustela putorius",0.126,5.333,2.7295,0.66296146955,NA,NA,NA,NA,0.53,0.54,70
"2348","Rodentia","Sciuridae","Sciurus","griseus","Sciurus griseus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,731.004,"1",FALSE,TRUE,FALSE,FALSE,FALSE,2,"","no information","no information",NA,"no information",2122.200833,NA,NA,NA,NA,0.07826615053,NA,NA,NA,NA,0.00803,0.0074,NA
"2349","Rodentia","Erethizontidae","Sphiggurus","vestitus","Sphiggurus vestitus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,736.004,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"South.America","no information","no information",NA,"no information",3021.565025,NA,NA,NA,NA,1.6344253005,NA,NA,NA,NA,NA,NA,NA
"2350","Didelphimorphia","Didelphidae","Monodelphis","scalops","Monodelphis scalops",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,741.003,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America","no information","no information",NA,"no information",717.0425,NA,NA,NA,NA,4.253579707,NA,NA,NA,NA,NA,NA,NA
"2351","Primates","Cebidae","Saimiri","sciureus","Saimiri sciureus",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,743.242,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America","10439","9365.75",1073.25,"3789.3175",3789.3175,"Saimiri sciureus",0,0.0117,0.00585,2.0573053045,NA,NA,NA,NA,0.68,0.65,NA
"2352","Rodentia","Sciuridae","Trogopterus","xanthipes","Trogopterus xanthipes",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,744.937,"1",FALSE,FALSE,FALSE,TRUE,FALSE,2,"","3686.5","3097.49",749.31,"1647.5821",1647.5821,NA,NA,NA,NA,0.88774893465,NA,NA,NA,NA,NA,NA,NA
"2353","Chiroptera","Pteropodidae","Pteropus","poliocephalus","Pteropus poliocephalus",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,749.909,"1",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Eurasia","8614","7853.59",760.41,"3037.9511",3037.9511,NA,NA,NA,NA,0.96574124505,NA,NA,NA,NA,NA,NA,NA
"2354","Carnivora","Herpestidae","Galerella","flavescens","Galerella flavescens",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,750,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Eurasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2355","Rodentia","Erethizontidae","Sphiggurus","spinosus","Sphiggurus spinosus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,750.793,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"South.America","no information","no information",NA,"no information",3021.565025,NA,NA,NA,NA,0.67914498155,NA,NA,NA,NA,NA,NA,NA
"2356","Rodentia","Cricetidae","Lophiomys","imhausi","Lophiomys imhausi",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,755.005,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Eurasia","2737.5","no information",NA,"no information",766.22453,NA,NA,NA,NA,21.175696015,NA,NA,NA,NA,NA,NA,NA
"2357","Lagomorpha","Leporidae","Sylvilagus","nuttallii","Sylvilagus nuttallii",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,755.092,"1",FALSE,TRUE,FALSE,FALSE,FALSE,1,"North.America","2701","2628.08",131.16,"893.3032",893.3032,"Sylvilagus nuttallii",0.0117,0.126,0.06885,2.6080105985,NA,NA,NA,NA,NA,NA,NA
"2358","Rodentia","Sciuridae","Spermophilus","parryii","Spermophilus parryii",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,759.994,"2",FALSE,TRUE,FALSE,TRUE,FALSE,2,"","no information","no information",NA,"no information",1053.682907,"Spermophilus parryii",0.3,1.8,1.05,0.6053465098,NA,NA,NA,NA,0.02,0.02,NA
"2359","Primates","Galagidae","Otolemur","garnettii","Otolemur garnettii",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,760,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Africa","6442.25","5865.55",576.7,"2277.7095",2277.7095,NA,NA,NA,NA,3.91691027,NA,NA,NA,NA,0.12,0.13,NA
"2360","Rodentia","Sciuridae","Sciurus","niger","Sciurus niger",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,761.904,"1",FALSE,TRUE,FALSE,FALSE,FALSE,1,"","5840","5443",397,"1975.47",1975.47,"Sciurus niger",0.0117,0.126,0.06885,0.1566265287,NA,NA,NA,NA,0.23,0.19,NA
"2361","Primates","Cebidae","Saimiri","vanzolinii","Saimiri vanzolinii",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,769.609,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America","no information","no information",NA,"no information",3354.65875,NA,NA,NA,NA,6.4550343925,NA,NA,NA,NA,NA,NA,NA
"2362","Erinaceomorpha","Erinaceidae","Erinaceus","europaeus","Erinaceus europaeus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,771,"1",FALSE,FALSE,FALSE,TRUE,FALSE,1,"North.America","4690.25","4340.46",349.79,"1608.5234",1608.5234,"Erinaceus europaeus",0.781,2.588,1.6845,2.3042851425,NA,NA,NA,NA,0.08,0.07,NA
"2363","Peramelemorphia","Peramelidae","Isoodon","obesulus","Isoodon obesulus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,775,"1",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Australia","1870.625","1714.525",186.1,"683.31225",683.31225,"Isoodon obesulus",0.781,2.588,1.6845,3.972839617,NA,NA,NA,NA,0.01,0.01,NA
"2364","Chiroptera","Pteropodidae","Pteropus","conspicillatus","Pteropus conspicillatus",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,775.7,"1",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Eurasia","no information","no information",NA,"no information",2945.918407,NA,NA,NA,NA,0.2354260183,NA,NA,NA,NA,NA,NA,NA
"2365","Primates","Aotidae","Aotus","nancymaae","Aotus nancymaae",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,788.007,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"South.America","no information","no information",NA,"no information",3047.8376,NA,NA,NA,NA,5.1456065175,NA,NA,NA,NA,NA,NA,NA
"2366","Rodentia","Sciuridae","Petinomys","fuscocapillus","Petinomys fuscocapillus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,794.5,"1",FALSE,FALSE,FALSE,TRUE,FALSE,2,"","no information","no information",NA,"no information",1384.121263,NA,NA,NA,NA,0.62134301745,NA,NA,NA,NA,NA,NA,NA
"2367","Primates","Pitheciidae","Callicebus","donacophilus","Callicebus donacophilus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,795.005,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"South.America","9125","no information",NA,"no information",3211.54375,NA,NA,NA,NA,1.7795751215,NA,NA,NA,NA,NA,NA,NA
"2368","Carnivora","Herpestidae","Galerella","pulverulenta","Galerella pulverulenta",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,797.003,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Eurasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.81,4.03,NA
"2369","Primates","Aotidae","Aotus","hershkovitzi","Aotus hershkovitzi",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,800,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"South.America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370","Primates","Aotidae","Aotus","miconax","Aotus miconax",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,800,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"South.America","no information","no information",NA,"no information",2920,NA,NA,NA,NA,4.63066534,NA,NA,NA,NA,NA,NA,NA
"2371","Rodentia","Caviidae","Kerodon","rupestris","Kerodon rupestris",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,800,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America","4361.75","4205.75",156,"1375.6675",1375.6675,NA,NA,NA,NA,6.8971889235,NA,NA,NA,NA,NA,NA,NA
"2372","Carnivora","Herpestidae","Herpestes","javanicus","Herpestes javanicus",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,800,"1",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","4453","4334.9",215.58,"1472.701",1472.701,NA,NA,NA,NA,0.3051370119,NA,NA,NA,NA,0.22,0.26,84
"2373","Rodentia","Erethizontidae","Sphiggurus","roosmalenorum","Sphiggurus roosmalenorum",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,800,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"South.America","no information","no information",NA,"no information",3021.565025,NA,NA,NA,NA,1.950804822,NA,NA,NA,NA,NA,NA,NA
"2374","Carnivora","Mephitidae","Mephitis","macroura","Mephitis macroura",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,801.254,"1",FALSE,TRUE,FALSE,FALSE,FALSE,2,"Eurasia","6357.0833345","no information",NA,"no information",1735.559295,"Mephitis macroura",0,0.126,0.063,2.875579881,NA,NA,NA,NA,NA,NA,NA
"2375","Rodentia","Sciuridae","Sciurus","gilvigularis","Sciurus gilvigularis",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,803.008,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"","no information","no information",NA,"no information",2122.200833,NA,NA,NA,NA,4.0042453585,NA,NA,NA,NA,NA,NA,NA
"2376","Rodentia","Sciuridae","Sciurus","pucheranii","Sciurus pucheranii",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,803.008,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"","no information","no information",NA,"no information",2122.200833,NA,NA,NA,NA,4.8450445555,NA,NA,NA,NA,NA,NA,NA
"2377","Chiroptera","Pteropodidae","Pteropus","giganteus","Pteropus giganteus",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,804.171,"1",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","13030.5","12791.005",551.085,"4260.47645",4260.47645,NA,NA,NA,NA,0.3167290406,NA,NA,NA,NA,NA,NA,NA
"2378","Rodentia","Erethizontidae","Echinoprocta","rufescens","Echinoprocta rufescens",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,831.802,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"South.America","no information","no information",NA,"no information",3021.565025,NA,NA,NA,NA,6.084345558,NA,NA,NA,NA,NA,NA,NA
"2379","Carnivora","Herpestidae","Cynictis","penicillata","Cynictis penicillata",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,836.007,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"Eurasia","5548","5253.845",406.985,"1930.60005",1930.60005,"Cynictis penicillata",2.588,3.6,3.094,1.1664251335,NA,NA,NA,NA,1.89,2,365
"2380","Rodentia","Sciuridae","Spermophilus","undulatus","Spermophilus undulatus",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,840,"1",FALSE,FALSE,FALSE,TRUE,FALSE,2,"","no information","no information",NA,"no information",1053.682907,NA,NA,NA,NA,1.488979693,NA,NA,NA,NA,0.02,0.02,NA
"2381","Carnivora","Mustelidae","Mustela","nigripes","Mustela nigripes",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,850.002,"1",FALSE,TRUE,FALSE,FALSE,FALSE,1,"Eurasia","4063.6666667","3735.4366667",414.23,"1497.5066333",1497.506633,"Mustela nigripes",0.3,1.8,1.05,1.0591200245,NA,NA,NA,NA,0.83,1,120
"2382","Primates","Pitheciidae","Callicebus","moloch","Callicebus moloch",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,854.732,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"South.America","9398.75","8303.75",1095,"3503.0875",3503.0875,NA,NA,NA,NA,2.602224821,NA,NA,NA,NA,0.02,0.03,NA
"2383","Rodentia","Ctenomyidae","Ctenomys","conoveri","Ctenomys conoveri",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,860.003,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"South.America","no information","no information",NA,"no information",600.93415,NA,NA,NA,NA,2.3004600535,NA,NA,NA,NA,NA,NA,NA
"2384","Rodentia","Spalacidae","Rhizomys","sinensis","Rhizomys sinensis",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,865,"1",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","no information","no information",NA,"no information",717.7762436,NA,NA,NA,NA,4.7566055455,NA,NA,NA,NA,NA,NA,NA
"2385","Peramelemorphia","Peramelidae","Perameles","gunnii","Perameles gunnii",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,870,"1",FALSE,FALSE,FALSE,FALSE,TRUE,2,"Australia","2117","2021.61",119.89,"706.1569",706.1569,"Perameles gunnii",0.781,2.588,1.6845,3.806445333,NA,NA,NA,NA,0.02,0.02,NA
"2386","Primates","Aotidae","Aotus","lemurinus","Aotus lemurinus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,872.9905,"2",FALSE,TRUE,TRUE,FALSE,FALSE,2,"South.America","9453.5","no information",NA,"no information",2920,NA,NA,NA,NA,2.28829479,NA,NA,NA,NA,NA,NA,NA
"2387","Primates","Aotidae","Aotus","vociferans","Aotus vociferans",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,872.991,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"South.America","8066.5","no information",NA,"no information",3047.8376,NA,NA,NA,NA,2.370480702,NA,NA,NA,NA,NA,NA,NA
"2388","Primates","Aotidae","Aotus","azarae","Aotus azarae",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,881.4485,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"South.America","10950","no information",NA,"no information",3047.8376,NA,NA,NA,NA,1.069890098,NA,NA,NA,NA,NA,NA,NA
"2389","Lagomorpha","Leporidae","Sylvilagus","audubonii","Sylvilagus audubonii",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,889.631,"1",FALSE,TRUE,FALSE,FALSE,FALSE,1,"North.America","2847","2784.8",119.2,"926.792",926.792,"Sylvilagus audubonii",0.3,2.588,1.444,2.7368002515,NA,NA,NA,NA,0.03,0.03,NA
